"id","title","theme","capital","multicapital","location","expected_amount","collected_amount","engaged_number","platform","platform_type","status","any_date","year","start_date","end_date"
"https://lviv.pb.org.ua/projects/archive/2/show/219","Благоустрій подвір'я дошкільного закладу №40","Освітні та медичні проекти","Інфраструктурний","","Львів",451008,0,95,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2017",2017,"","2017-01-01"
"https://lviv.pb.org.ua/projects/188","Пінг-понг над озером","Інші проекти","Інфраструктурний","False","Львів",599500,0,95,"lviv.pb.org.ua/ (gb)","Громадський бюджет","Неуспішний","02.12.2019",2019,"2019-09-15","2019-12-02"
"https://adm.dniprorada.gov.ua/projects/archive/94/show/185","Свет в моем окне","Комунальне господарство","Інфраструктурний","","Дніпро",999402,0,95,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2017",2017,"","2017-01-01"
"https://adm.dniprorada.gov.ua/projects/435","Сади Семіраміди у школі №88","Освіта","Людський","False","Дніпро (Дніпропетровськ)",1e+06,0,95,"adm.dniprorada.gov.ua/ (gb)","Громадський бюджет","Неуспішний","29.11.2019",2019,"2019-07-21","2019-11-29"
"https://zhytomyr-budget.e-dem.in.ua/#/project/2997","Країна мрій, на Бориса Тена 104","Будівництво спортивних та дитячих майданчиків","Інфраструктурний","False","Житомир",1155813,0,95,"Житомирська міська рада (e-dem)","Громадський бюджет","Неуспішний","10.10.2018",2018,"2018-05-30","2018-10-10"
"2257","Дикі гастролі Дикого театру","Театр","Культурний","True","Київ",26000,27150,96,"Велика Ідея","Краудфандинг","Успішний","11.11.2016",2016,"2016-10-20","2016-11-11"
"https://kherson.pb.org.ua/projects/65","Екологічне виховання : ""Захистимо родючі землі Херсонщини ...(5-977)","Інше","Інфраструктурний","False","Херсон",36000,0,96,"kherson.pb.org.ua/ (gb)","Громадський бюджет","Неуспішний","30.09.2019",2019,"2019-08-05","2019-09-30"
"http://bu.mvk.if.ua/projects2016/255","Придбання спортивно- ігрового майданчика для дітей підліткового віку","","Інфраструктурний","False","Івано-Франківськ",50000,50000,96,"Івано-Франківська міська рада (bu.mvk.if.ua)","Громадський бюджет","Успішний","14.05.2016",2016,"2016-05-14",""
"https://gb.kyivcity.gov.ua/projects/11/353","Дитячий майданчик","Публічний простір","Інфраструктурний","","Київ",106000,0,96,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2019",2019,"","2019-01-01"
"https://kropyvnytskyi-budget.e-dem.in.ua/#/project/285","16-М Організація сімейного дозвілля і благоустрій території","Будівництво спортивних та дитячих майданчиків","Інфраструктурний","False","Кропивницький",129500,0,96,"Кропивницька міська рада (e-dem)","Громадський бюджет","Неуспішний","27.11.2017",2017,"2017-10-27","2017-11-27"
"https://kramatorsk.pb.org.ua/projects/archive/46/show/10","Краса держави - здоров'я нації","Спорт","Інфраструктурний","","Краматорськ",137000,137000,96,"gb.gov.ua","Громадський бюджет","Успішний","01.01.2017",2017,"","2017-01-01"
"https://gb.kyivcity.gov.ua/projects/archive/2/show/272","KNEU StartUp Day","Освіта","Людський","","Київ",172000,0,96,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2017",2017,"","2017-01-01"
"https://gb.kyivcity.gov.ua/projects/archive/10/show/1124","Громадський бюджет діти у школі 226 (EVORANK)","Громадянське суспільство","Інфраструктурний","","Київ",193000,0,96,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2018",2018,"","2018-01-01"
"https://kremen.pb.org.ua/projects/archive/32/show/38","Улаштування нового дитячого майданчика по просп. Лесі Українки буд. 5,11,13 на Молодіжному","Благоустрій міських територій (ВЕЛИКІ та МАЛІ проекти)","Інфраструктурний","","Кремень",246650,0,96,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2017",2017,"","2017-01-01"
"https://kropyvnytskyi-budget.e-dem.in.ua/#/project/7289","39-М «Спортивний майданчик с.Гірничого для дорослих та дітей «Наше майбутнє»","Будівництво спортивних та дитячих майданчиків","Інфраструктурний","False","Кропивницький",249625,0,96,"Кропивницька міська рада (e-dem)","Громадський бюджет","Неуспішний","04.10.2019",2019,"2019-04-25","2019-10-04"
"https://adm.dniprorada.gov.ua/projects/archive/94/show/138","Теплий будинок Суворова 9","Енергозбереження","Інфраструктурний","","Дніпро",345600,0,96,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2017",2017,"","2017-01-01"
"https://gb.kyivcity.gov.ua/projects/archive/2/show/268","Арт-терапевтичний простір","Соціальний захист","Соціальний","","Київ",385000,0,96,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2017",2017,"","2017-01-01"
"https://lviv.pb.org.ua/projects/archive/202/show/12","Реконструкція дитячого спортивно - ігрового майданчика на території ЗДО №30","Освітні та медичні проекти","Інфраструктурний","","Львів",412085,0,96,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2018",2018,"","2018-01-01"
"https://lviv.pb.org.ua/projects/archive/202/show/17","Юним артистам - якісний звук!","Інші проекти","Інфраструктурний","","Львів",450000,0,96,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2018",2018,"","2018-01-01"
"https://kherson.pb.org.ua/projects/61","Здорова дитина, щаслива родина - успішна країна (5-970)","Комунальне господарство","Інфраструктурний","False","Херсон",483000,0,96,"kherson.pb.org.ua/ (gb)","Громадський бюджет","Неуспішний","30.09.2019",2019,"2019-08-05","2019-09-30"
"https://poltava-budget.e-dem.in.ua/#/project/10660","55. Спорт для всіх «FREE SPORT»","Дитячі, спортивні майданчики","Інфраструктурний","False","Полтава",5e+05,0,96,"Полтавська міська рада (e-dem)","Громадський бюджет","Неуспішний","03.12.2019",2019,"2019-11-05","2019-12-03"
"20","Доступність. Каністерапія, м. Харків","Інклюзивність","Соціальний","False","Харків",712500,649500,96,"Харківська міська рада (portal.city.kharkov.ua)","Громадський бюджет","Успішний","01.12.2018",2018,"","2018-12-01"
"https://gb.kyivcity.gov.ua/projects/archive/10/show/429","Центр освітніх технологій Київського університету імені Бориса Грінченка","Освіта","Людський","","Київ",8e+05,0,96,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2018",2018,"","2018-01-01"
"https://citizen.odessa.ua/projects/2020/2020-2563/","ГОРОД СКУЛЬПТУР","Туризм","Інфраструктурний","False","Одеса",1500000,0,96,"Одеська міська рада (citizen.odessa.ua)","Громадський бюджет","Неуспішний","01.11.2019",2019,"2019-11-01",""
"https://gb.city.cv.ua/projects/44","Облаштування стадіону для пляжних видів спорту","Спорт","Інфраструктурний","False","Чернівці",1690000,0,96,"gb.city.cv.ua/ (gb)","Громадський бюджет","Неуспішний","16.12.2019",2019,"2019-07-02","2019-12-16"
"https://gof.org.ua/campaigns/kinderlandiya/","“Кіндерландія” (дитяча кімната)","Створення приміщення","Інфраструктурний","False","Олексіївка",17000,17800,97,"GoFundEd","Краудфандинг","Успішний","01.01.2017",2017,"","2017-01-01"
"2522","Фестиваль Odesa//Batumi Photo Days 2017","Освіта, Мистецтво","Людський","False","Одеса",25000,33995,97,"Велика Ідея","Краудфандинг","Успішний","07.04.2017",2017,"2017-02-28","2017-04-07"
"https://kherson.pb.org.ua/projects/19","""Безпечна сучасна огорожа"" (5-893)","Освіта","Людський","","Херсон",66780,0,97,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2019",2019,"","2019-01-01"
"2193","Factory - перший учбовий хакерспейс для підлітків","Освіта, Технології, Діти","Людський","False","Київ",70000,72894,97,"Велика Ідея","Краудфандинг","Успішний","29.11.2016",2016,"2016-09-29","2016-11-29"
"2732","Enter UA","Театр, Мистецтво","Культурний","True","Львів",75000,75717,97,"Велика Ідея","Краудфандинг","Успішний","27.10.2017",2017,"2017-07-18","2017-10-27"
"https://adm.dniprorada.gov.ua/projects/archive/94/show/108","Оркестр народних інструментів ДДМШ №15 ""ЗАГРАВА""","Культура та туризм","Культурний","","Дніпро",127814,0,97,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2017",2017,"","2017-01-01"
"https://gb.kr.gov.ua/projects/archive/13/show/130","Спорт крокує назустріч кожному","Фізична культура і спорт","Інфраструктурний","","Кривий Ріг",187100,0,97,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2017",2017,"","2017-01-01"
"https://melitopol-online.gov.ua/projects/archive/76/show/107","Захистимо дітей!","Комунальне господарство","Інфраструктурний","","Мелітополь",2e+05,0,97,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2018",2018,"","2018-01-01"
"https://ternopil-budget.e-dem.in.ua/#/project/8168","82. Територія відпочинку","Житлово-комунальне господарство","Інфраструктурний","False","Тернопіль",3e+05,0,97,"Тернопільська МТГ (e-dem)","Громадський бюджет","Неуспішний","15.11.2019",2019,"2019-09-30","2019-11-15"
"https://gb.kyivcity.gov.ua/projects/archive/2/show/395","Вирішення проблем благоустрою зон відпочинку в Солом’янському районі.","Комунальне господарство, енергозбереження","Інфраструктурний","","Київ",4e+05,0,97,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2017",2017,"","2017-01-01"
"https://gb.kr.gov.ua/projects/49","Створення сучасного  шкільного музейно-комунікаційно-виставкового комплексу  у КЗШ №103","Шкільні заклади","Інфраструктурний","False","Кривий Ріг",474031,0,97,"gb.kr.gov.ua/ (gb)","Громадський бюджет","Неуспішний","08.11.2019",2019,"2019-08-12","2019-11-08"
"https://uzhgorod-budget.e-dem.in.ua/#/project/4398","Інклюзивний спортивний майданчик","Соціальний захист","Соціальний","False","Ужгород",478450,0,97,"Ужгородська міська рада (e-dem)","Громадський бюджет","Неуспішний","30.11.2018",2018,"2018-10-02","2018-11-30"
"https://lviv.pb.org.ua/projects/103","Облаштування переходу між вул. Шевченка та вул. Д. Бортнянського","Інші проекти","Інфраструктурний","False","Львів",580000,0,97,"lviv.pb.org.ua/ (gb)","Громадський бюджет","Неуспішний","02.12.2019",2019,"2019-09-12","2019-12-02"
"https://gb.city.cv.ua/projects/60","Сучасний спортивно-ігровий майданчик на вул. Лозівській","Комунальне господарство","Інфраструктурний","False","Чернівці",680870,0,97,"gb.city.cv.ua/ (gb)","Громадський бюджет","Неуспішний","16.12.2019",2019,"2019-07-04","2019-12-16"
"https://bc-budget.e-dem.in.ua/#/project/7197","Скульптура українського письменника Івана Нечуй-Левицького","Естетичне облаштування міста","Інфраструктурний","False","Біла Церква",950000,0,97,"Білоцерківська міська рада (e-dem)","Громадський бюджет","Неуспішний","23.10.2019",2019,"2019-06-28","2019-10-23"
"https://citizen.odessa.ua/projects/2017/2017-1334/","Перевод рентгеновской службы КУ ""ГДБ им.ак.Б.Я.Резника"" на современные цифровые технологии.","Охорона здоров'я","Інфраструктурний","False","Одеса",1545600,0,97,"Одеська міська рада (citizen.odessa.ua)","Громадський бюджет","Неуспішний","08.06.2017",2017,"2017-06-08",""
"1955","ІІ Всеукраїнський велопробіг ""Бачу! Можу! Допоможу""","Права людини, Екологія","Інфраструктурний","True","Львів",25000,34256,98,"Велика Ідея","Краудфандинг","Успішний","25.07.2016",2016,"2016-06-23","2016-07-25"
"https://nikopol-budget.e-dem.in.ua/#/project/6274","6. Доступний спорт. Улаштування майданчика з вуличними спортивними тренажерами","Будівництво спортивних та дитячих майданчиків","Інфраструктурний","False","Нікополь",50000,0,98,"Нікопольська міська рада (e-dem)","Громадський бюджет","Неуспішний","26.04.2019",2019,"2019-03-28","2019-04-26"
"https://berdiansk.pb.org.ua/projects/7","Свято на районі","Культура","Культурний","","Бердянськ",50000,50000,98,"gb.gov.ua","Громадський бюджет","Успішний","01.01.2019",2019,"","2019-01-01"
"https://gof.org.ua/campaigns/gromada-space/","GROMADA space","Створення приміщення","Інфраструктурний","False","Шевченкове",57736,45150,98,"GoFundEd","Краудфандинг","Успішний","01.01.2018",2018,"","2018-01-01"
"https://melitopol-online.gov.ua/projects/archive/71/show/50","Клич друзів - грай у футбол!","Спорт","Інфраструктурний","","Мелітополь",75000,0,98,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2017",2017,"","2017-01-01"
"https://komubook.com.ua/projects/pokolinnya-x-druhe-vydannya","Покоління Х. Видання друге
Дуґлас Коупленд","Література","Культурний","False","Київ",1e+05,11300,98,"komubook","Краудфандинг","Успішний","29.12.2018",2018,"","2018-12-29"
"https://gb.kyivcity.gov.ua/projects/archive/10/show/1121","Громадський бюджет діти у школі 211 (EVORANK)","Громадянське суспільство","Інфраструктурний","","Київ",193000,0,98,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2018",2018,"","2018-01-01"
"1975","Factory - перший в Україні хакерспейс для підлітків","Освіта, Соціальний бізнес, Технології","Соціальний","False","Київ",200250,69415,98,"Велика Ідея","Краудфандинг","Неуспішний","23.08.2016",2016,"2016-06-21","2016-08-23"
"https://lviv.pb.org.ua/projects/archive/1/show/80","Громадський простір на Вашингтона","Інші проекти","Інфраструктурний","","Львів",289000,0,98,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2016",2016,"","2016-01-01"
"https://mykolaiv-budget.e-dem.in.ua/#/project/6550","Спортивний майданчик для футболу та баскетболу ""Шанс""","Будівництво спортивних та дитячих майданчиків","Інфраструктурний","False","Миколаїв",290000,0,98,"Миколаєвська міська рада (e-dem)","Громадський бюджет","Неуспішний","24.09.2019",2019,"2019-04-18","2019-09-24"
"19","Арт-простір «Школа ремесел»","Освіта","Людський","False","Харків",442320,442320,98,"Харківська міська рада (portal.city.kharkov.ua)","Громадський бюджет","Успішний","01.12.2018",2018,"","2018-12-01"
"https://zhytomyr-budget.e-dem.in.ua/#/project/3471","Тренажерний майданчик на Гагаріна","Будівництво спортивних та дитячих майданчиків","Інфраструктурний","False","Житомир",497080,0,98,"Житомирська міська рада (e-dem)","Громадський бюджет","Неуспішний","10.10.2018",2018,"2018-07-06","2018-10-10"
"https://adm.dniprorada.gov.ua/projects/400","Всім Workout на Шиннику","Спорт","Інфраструктурний","False","Дніпро (Дніпропетровськ)",806268,0,98,"adm.dniprorada.gov.ua/ (gb)","Громадський бюджет","Неуспішний","29.11.2019",2019,"2019-07-20","2019-11-29"
"https://gb.kyivcity.gov.ua/projects/archive/2/show/604","Мониторинг озера Гарячка системою УРБОМОНІТОР","Екологія","Інфраструктурний","","Київ",1830000,0,98,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2017",2017,"","2017-01-01"
"https://ubb.org.ua/uk/project/4275/","Веселка +","ОСВІТА","Людський","False","Львів",14225,14225,99,"UBB","Краудфандинг","Успішний","05.09.2018",2018,"2018-08-02","2018-09-05"
"3225","Молодіжний простір Дрогобича - місце зустрічей та розвитку","Права людини, Освіта, Література, Музика, Медіа, Місто, Соціальний бізнес, Технології, Кіно, Театр, Мистецтво","Культурний","False","Дрогобич",69670,73000,99,"Велика Ідея","Краудфандинг","Успішний","31.10.2018",2018,"2018-09-15","2018-10-31"
"https://melitopol-online.gov.ua/projects/76","Центр вуличного тенісу на Н.Мелітополі","Спорт","Інфраструктурний","False","Мелітополь",75000,0,99,"melitopol-online.gov.ua/ (gb)","Громадський бюджет","Неуспішний","21.09.2019",2019,"2019-05-15","2019-09-21"
"https://adm.dniprorada.gov.ua/projects/archive/93/show/896","Питна вода – дітям школи №89","Інше","Інфраструктурний","","Дніпро",95744,0,99,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2017",2017,"","2017-01-01"
"https://gb.kyivcity.gov.ua/projects/11/632","Безпечне та здорове дитинство","Безпека","Інфраструктурний","","Київ",98400,0,99,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2019",2019,"","2019-01-01"
"https://gb.kyivcity.gov.ua/projects/archive/10/show/815","Громадський бюджет діти у школі 58 (EVORANK)","Громадянське суспільство","Інфраструктурний","","Київ",143000,0,99,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2018",2018,"","2018-01-01"
"https://gb.kyivcity.gov.ua/projects/archive/10/show/1002","Громадський бюджет діти у гімназії 261 (EVORANK)","Громадянське суспільство","Інфраструктурний","","Київ",143000,0,99,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2018",2018,"","2018-01-01"
"https://gb.kyivcity.gov.ua/projects/11/418","«Безпечний простір для дошкільнят ДНЗ №397»","Освіта","Людський","","Київ",191985,0,99,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2019",2019,"","2019-01-01"
"https://melitopol-online.gov.ua/projects/archive/76/show/2","Етно-фестиваль «Сила пращурів»","Культура","Культурний","","Мелітополь",2e+05,0,99,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2018",2018,"","2018-01-01"
"https://kremen.pb.org.ua/projects/archive/212/show/62","Влаштування зеленої зони в кварталі 278, б. 115","Благоустрій міських територій (ВЕЛИКІ та МАЛІ проекти)","Інфраструктурний","","Кремень",324000,0,99,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2018",2018,"","2018-01-01"
"https://citizen.odessa.ua/projects/2017/2017-1346/","Одесский розарий","Туризм","Інфраструктурний","False","Одеса",425929,0,99,"Одеська міська рада (citizen.odessa.ua)","Громадський бюджет","Неуспішний","09.06.2017",2017,"2017-06-09",""
"https://rivne.pb.org.ua/projects/57","""ЗАЛИШ ГАДЖЕТИ ВДОМА""- активний відпочинок на вуличному майданчику","Спорт","Інфраструктурний","","Рівне",769818,0,99,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2019",2019,"","2019-01-01"
"https://vinnytsia-budget.e-dem.in.ua/#/project/7735","№11 Ми особливі!","Соціальний захист","Соціальний","False","Вінниця",815000,0,99,"Вінницька міська рада (e-dem)","Громадський бюджет","Неуспішний","31.10.2019",2019,"2019-05-13","2019-10-31"
"https://adm.dniprorada.gov.ua/projects/archive/94/show/179","Нові вікна для юних туристів-краєзнавців ДЮЦ","Енергозбереження","Інфраструктурний","","Дніпро",952420,0,99,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2017",2017,"","2017-01-01"
"https://citizen.odessa.ua/projects/2020/2020-2682/","Я люблю Черемушки","Комунальне господарство","Інфраструктурний","False","Одеса",1498450,0,99,"Одеська міська рада (citizen.odessa.ua)","Громадський бюджет","Неуспішний","29.10.2019",2019,"2019-10-29",""
"https://melitopol-online.gov.ua/projects/38","Майданчик для всіх","Комунальне господарство","Інфраструктурний","","Мелітополь",75000,0,100,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2019",2019,"","2019-01-01"
"https://gp.khm.gov.ua/projects/archive/9/show/18","Оснащення дитячих кабінетів охорони зору сучасним лікувальним обладнанням.","Охорона здоров'я","Інфраструктурний","","Хмельницький",99930,0,100,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2017",2017,"","2017-01-01"
"https://kramatorsk.pb.org.ua/projects/14","Благоустрій зони відпочинку та спілкування","Комунальне господарство","Інфраструктурний","","Краматорськ",1e+05,1e+05,100,"gb.gov.ua","Громадський бюджет","Успішний","01.01.2018",2018,"","2018-01-01"
"https://gb.kyivcity.gov.ua/projects/11/351","Дитячий майданчик","Публічний простір","Інфраструктурний","","Київ",110000,0,100,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2019",2019,"","2019-01-01"
"https://slov-budget.e-dem.in.ua/#/project/3126","№11 ""Затишний сквер ми побудуєм, щоб покращити життя, куточок міста обладнаєм для молоді і майбуття""","Облаштування зон відпочинку","Інфраструктурний","False","Слов'янськ",149920,0,100,"Слов'янська міська рада (e-dem)","Громадський бюджет","Неуспішний","13.07.2018",2018,"2018-06-11","2018-07-13"
"https://mykolaiv-budget.e-dem.in.ua/#/project/392","9. ""Будівництво міні-майданчика для дітей та підлітків""","Будівництво спортивних та дитячих майданчиків","Інфраструктурний","False","Миколаїв",184000,0,100,"Миколаєвська міська рада (e-dem)","Громадський бюджет","Неуспішний","28.02.2018",2018,"2017-11-21","2018-02-28"
"https://adm.dniprorada.gov.ua/projects/439","Зона відпочинку для школярів у школі №88","Освіта","Людський","False","Дніпро (Дніпропетровськ)",197760,0,100,"adm.dniprorada.gov.ua/ (gb)","Громадський бюджет","Неуспішний","29.11.2019",2019,"2019-07-21","2019-11-29"
"https://adm.dniprorada.gov.ua/projects/archive/93/show/1139","Облаштування зеленої зони і куточка відпочинку для дітей та дорослих по пр. Слобожанскому","Благоустрій та інфраструктура","Інфраструктурний","","Дніпро",198000,0,100,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2017",2017,"","2017-01-01"
"https://adm.dniprorada.gov.ua/projects/archive/94/show/224","Безпечні доріжки","Благоустрій та інфраструктура","Інфраструктурний","","Дніпро",199700,0,100,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2017",2017,"","2017-01-01"
"https://gb.kyivcity.gov.ua/projects/11/208","Сучасний дитячий майданчик - дітям Деснянського району","Комунальне господарство, енергозбереження","Інфраструктурний","","Київ",238458,0,100,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2019",2019,"","2019-01-01"
"https://kremen.pb.org.ua/projects/archive/212/show/3","""Квітковий узвіз"" - облаштування зони відпочинку на спуску з Водоканалу по просп. Свободи","Благоустрій міських територій (ВЕЛИКІ та МАЛІ проекти)","Інфраструктурний","","Кремень",325000,0,100,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2018",2018,"","2018-01-01"
"https://rivne.pb.org.ua/projects/archive/85/show/452","Реставрація та заміна бруківки навколо памʼятника на майдані Перемоги","Комунальне господарство","Інфраструктурний","","Рівне",5e+05,0,100,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2016",2016,"","2016-01-01"
"18","Kharkov Humor Club","Освіта","Людський","False","Харків",614750,614750,100,"Харківська міська рада (portal.city.kharkov.ua)","Громадський бюджет","Успішний","01.12.2018",2018,"","2018-12-01"
"https://adm.dniprorada.gov.ua/projects/202","Безпечне покриття й огорожа для дитячого майданчика біля буд. Луговська, 255","Спорт","Інфраструктурний","False","Дніпро (Дніпропетровськ)",835459,0,100,"adm.dniprorada.gov.ua/ (gb)","Громадський бюджет","Неуспішний","29.11.2019",2019,"2019-07-17","2019-11-29"
"https://sumy.pb.org.ua/projects/archive/14/show/12","Парк відпочинку ""Бузковий бульвар""","Благоустрій міста","Інфраструктурний","","Суми",985000,0,100,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2017",2017,"","2017-01-01"
"https://adm.dniprorada.gov.ua/projects/archive/141/show/265","Ремонт внутрішньоквартальних доріг на ж/м Лівобережний 1","Благоустрій та інфраструктура","Інфраструктурний","","Дніпро",997895,0,100,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2018",2018,"","2018-01-01"
"824","Центр зайнятості Вільних людей: нова робота, нове життя","Права людини","Інфраструктурний","True","Київ",30000,45900,101,"Велика Ідея","Краудфандинг","Успішний","20.02.2015",2015,"2014-12-21","2015-02-20"
"http://bu.mvk.if.ua/projects2018/10570","Ремонт туалетів і ванної кімнати у дитячій групі №3 ""Дюймовочка"" ДНЗ №36 ""Віночок""","","Інфраструктурний","False","Івано-Франківськ",49800,0,101,"Івано-Франківська міська рада (bu.mvk.if.ua)","Громадський бюджет","Неуспішний","27.04.2018",2018,"2018-04-27",""
"3128","Land art симпозіум «Простір покордоння». Могриця2018","Екологія, Мистецтво","Культурний","False","Суми",55000,61102,101,"Велика Ідея","Краудфандинг","Успішний","28.06.2018",2018,"2018-05-15","2018-06-28"
"https://melitopol-online.gov.ua/projects/archive/71/show/34","Спортивний майданчик на території філії Мелітопольської ЗОШ№24","Спорт","Інфраструктурний","","Мелітополь",75000,0,101,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2017",2017,"","2017-01-01"
"https://gp.khm.gov.ua/projects/archive/9/show/72","Формування електронного результату аналізів для Хмельницької міської Поліклініки №4","Охорона здоров'я","Інфраструктурний","","Хмельницький",99681,0,101,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2017",2017,"","2017-01-01"
"https://adm.dniprorada.gov.ua/projects/archive/141/show/119","Прогулянка дітям","Комунальне господарство","Інфраструктурний","","Дніпро",104310,104310,101,"gb.gov.ua","Громадський бюджет","Успішний","01.01.2018",2018,"","2018-01-01"
"https://adm.dniprorada.gov.ua/projects/archive/141/show/103","Тепле вікно","Енергозбереження","Інфраструктурний","","Дніпро",197149,197149,101,"gb.gov.ua","Громадський бюджет","Успішний","01.01.2018",2018,"","2018-01-01"
"http://bu.mvk.if.ua/projects2018/10673","Реконструкція Катехитичного центру при парафії Вознесіння Господнього УГКЦ м. Івано-Франківська","","Людський","False","Івано-Франківськ",199000,0,101,"Івано-Франківська міська рада (bu.mvk.if.ua)","Громадський бюджет","Неуспішний","28.04.2018",2018,"2018-04-28",""
"https://mariupol.pb.org.ua/projects/109","Розумне подвір'я  НВК ""Колегіум - школа № 1""","Освіта","Людський","False","Маріуполь",2e+05,0,101,"mariupol.pb.org.ua/ (gb)","Громадський бюджет","Неуспішний","04.12.2019",2019,"2019-06-27","2019-12-04"
"17","Мурали супергероїв Marvel","Мурал","Культурний","False","Харків",2e+05,2e+05,101,"Харківська міська рада (portal.city.kharkov.ua)","Громадський бюджет","Успішний","01.12.2018",2018,"","2018-12-01"
"https://kropyvnytskyi-budget.e-dem.in.ua/#/project/7261","8-М «Фітнес майданчик «Гіпократ» для дітей і дорослих на прибудинковій території»","Будівництво спортивних та дитячих майданчиків","Інфраструктурний","False","Кропивницький",250000,0,101,"Кропивницька міська рада (e-dem)","Громадський бюджет","Неуспішний","04.10.2019",2019,"2019-04-04","2019-10-04"
"https://bc-budget.e-dem.in.ua/#/project/7722","Встановлення пам'ятної дошки Січовим Стрільцям","Інше","Культурний","False","Біла Церква",285000,285000,101,"Білоцерківська міська рада (e-dem)","Громадський бюджет","Успішний","23.10.2019",2019,"2019-09-10","2019-10-23"
"https://sumy.pb.org.ua/projects/archive/14/show/76","Здорові діти - майбутнє України","Здоровий спосіб життя","Інфраструктурний","","Суми",287350,0,101,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2017",2017,"","2017-01-01"
"https://gb.zp.gov.ua/uk/budgets/publichna-naukova-zona-zaporiz-ka-politekhnika","Публічна наукова зона ""Запорізька політехніка""","Проекти загального значення / Облаштування зон відпочинку","Інфраструктурний","False","Запоріжжя",303680,0,101,"Запорізька міська рада (gb.zp.gov.ua)","Громадський бюджет","Неуспішний","01.09.2019",2019,"2019-09-01",""
"https://rivne.pb.org.ua/projects/archive/85/show/406","Сонячні дерева в Рівному","Енергозбереження","Інфраструктурний","","Рівне",315535,315535,101,"gb.gov.ua","Громадський бюджет","Успішний","01.01.2016",2016,"","2016-01-01"
"https://chernihiv.pb.org.ua/projects/archive/3/show/28","Баскетбол для Bcix!","Спорт та туризм","Інфраструктурний","","Чернігів",480000,0,101,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2017",2017,"","2017-01-01"
"https://lviv.pb.org.ua/projects/133","Відпочинкова зона Рясне 2 (Величковського,38)","Інші проекти","Інфраструктурний","False","Львів",6e+05,0,101,"lviv.pb.org.ua/ (gb)","Громадський бюджет","Неуспішний","02.12.2019",2019,"2019-09-13","2019-12-02"
"https://mykolaiv-budget.e-dem.in.ua/#/project/6914","Благоустрій алеї з акаціями довжиною 800 метрів по вулиці Космонавтів (від вул. Вінграновського до вул. Дніпровська)","Естетичне облаштування міста","Інфраструктурний","False","Миколаїв",943350,0,101,"Миколаєвська міська рада (e-dem)","Громадський бюджет","Неуспішний","24.09.2019",2019,"2019-05-28","2019-09-24"
"https://gb.kr.gov.ua/projects/archive/183/show/121","Сонячна електростанція на даху КЗ ""ДНЗ (ясла-садок) №38""","Освіта","Людський","","Кривий Ріг",976789,0,101,"gb.gov.ua","Громадський бюджет","Неуспішний","01.01.2018",2018,"","2018-01-01"
